,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
390,4969,3k,pig,57.0,4.043051268,5.58901328,3.84,2.03,1.536,310.0,97.0,46.0,True,True,True,4.330506639999999
288,4735,3k,once,129.0,4.8598124039999995,4.697923287,4.974848000000001,2.32,1.9899392,338.0,463.0,547.0,True,True,True,4.3389008435
305,6656,3k,soon,115.0,4.744932128,4.823258173999999,4.82565,1.88,1.9302599999999999,616.0,558.0,486.0,True,True,True,4.341889086999999
346,8098,3k,wait,78.0,4.356708827,5.246811504,4.3,1.89,1.72,424.0,321.0,203.0,True,True,True,4.343405752
404,7353,3k,tail,50.0,3.912023005,5.731965691,3.7,1.13,1.48,177.0,184.0,127.0,True,True,True,4.3459828455
378,7891,3k,turn,67.0,4.204692618999999,5.412661855,4.11,1.73,1.6440000000000001,224.0,294.0,307.0,True,True,True,4.3503309275
392,1384,3k,cow,59.0,4.077537444,5.551388711,3.94,1.63,1.5759999999999998,154.0,66.0,48.0,True,True,True,4.3516943555
292,2910,3k,great,131.0,4.875197323,4.681138273,5.05,1.23,2.02,373.0,399.0,498.0,True,True,True,4.3605691365000006
250,5824,3k,saw,164.0,5.099866428,4.436023292,5.3585,2.09,2.1434,1596.0,999.0,727.0,True,True,True,4.3614116460000005
411,3721,3k,kiss,45.0,3.80666249,5.846914477,3.61,2.25,1.444,23.0,13.0,10.0,True,True,True,4.3674572385
369,2576,3k,full,71.0,4.262679877,5.3493975019999995,4.24,1.61,1.696,92.0,167.0,192.0,True,True,True,4.370698751
332,3254,3k,high,91.0,4.510859507,5.078632434,4.58,2.24,1.8319999999999999,243.0,344.0,407.0,True,True,True,4.371316217
394,3981,3k,light,61.0,4.110873863999999,5.515018529,4.05,1.99,1.62,356.0,353.0,454.0,True,True,True,4.3775092645
227,7536,3k,thought,234.0,5.455321115,4.048220664,5.89135,2.18,2.3565400000000003,1047.0,1130.0,1062.0,True,True,True,4.380650332
381,6474,3k,slow,65.0,4.17438727,5.445725124,4.15,1.76,1.66,105.0,81.0,77.0,True,True,True,4.382862562
440,2446,3k,foot,38.0,3.63758616,6.031377497,3.44,1.38,1.376,152.0,134.0,140.0,True,True,True,4.3916887485
363,3117,3k,hard,76.0,4.33073334,5.2751508739999995,4.39,2.15,1.756,573.0,581.0,543.0,True,True,True,4.393575437
408,3450,3k,ice,51.0,3.9318256330000003,5.710360937999999,3.86,1.06,1.544,127.0,156.0,160.0,True,True,True,4.399180468999999
454,222,3k,bath,32.0,3.465735903,6.218866883,3.23,1.56,1.2919999999999998,26.0,31.0,24.0,True,True,True,4.4014334415
345,1615,3k,dance,89.0,4.48863637,5.102877974,4.63,1.57,1.8519999999999999,55.0,60.0,51.0,True,True,True,4.4034389869999995
231,7571,3k,through,212.0,5.356586275,4.155940809,5.816751,1.86,2.3267004,343.0,714.0,989.0,True,True,True,4.4046708045
325,4481,3k,mouse,111.0,4.709530201000001,4.861881832,4.94,1.76,1.976,442.0,171.0,82.0,True,True,True,4.406940916
427,7365,3k,talk,44.0,3.7841896339999996,5.8714324620000005,3.68,1.73,1.472,460.0,372.0,300.0,True,True,True,4.407716231
316,2475,3k,found,124.0,4.820281566,4.741051606,5.14536,1.96,2.058144,533.0,535.0,632.0,True,True,True,4.428669803
472,4746,lcnl,orange,31.0,3.4339872039999997,6.253504853,3.26,1.15,1.304,49.0,49.0,41.0,True,True,True,4.4307524265
306,7039,3k,still,134.0,4.8978398,4.656435231000001,5.262587,1.87,2.1050348,699.0,758.0,830.0,True,True,True,4.4332524155
426,487,3k,boat,47.0,3.850147602,5.7994720289999995,3.84,1.46,1.536,379.0,207.0,132.0,True,True,True,4.4357360145
443,4960,3k,pie,41.0,3.713572067,5.9484765379999995,3.67,1.64,1.4680000000000002,31.0,22.0,20.0,True,True,True,4.442238269
514,3936,3k,leg,25.0,3.218875825,6.488192314,3.0,1.5,1.2,118.0,114.0,83.0,True,True,True,4.444096157
424,288,3k,bell,48.0,3.871201011,5.776502667000001,3.89,1.68,1.556,248.0,108.0,80.0,True,True,True,4.4442513335000005
333,5015,3k,place,104.0,4.644390898999999,4.932949097,4.95,1.96,1.98,720.0,670.0,756.0,True,True,True,4.4464745484999995
402,6130,3k,sheep,62.0,4.127134385,5.49727823,4.25,1.52,1.7,192.0,84.0,76.0,True,True,True,4.448639115
357,5706,3k,round,88.0,4.477336814,5.115205839,4.75,2.05,1.9,106.0,120.0,158.0,True,True,True,4.457602919499999
338,7533,3k,those,104.0,4.644390898999999,4.932949097,5.006819,2.27,2.0027276,262.0,339.0,403.0,True,True,True,4.4692021485
460,1552,3k,cup,36.0,3.583518938,6.090365072999999,3.57,1.99,1.4280000000000002,41.0,55.0,43.0,True,True,True,4.4731825364999995
181,3635,3k,just,448.0,6.1047932320000005,3.339643727,7.010335,2.48,2.804134,2152.0,2096.0,1991.0,True,True,True,4.4739558635
400,3663,3k,keep,67.0,4.204692618999999,5.412661855,4.42,2.04,1.768,496.0,530.0,579.0,True,True,True,4.4743309275
383,7651,lcnl,tired,77.0,4.343805422,5.260889175,4.62,2.58,1.848,225.0,208.0,163.0,True,True,True,4.4784445875
395,7126,3k,street,74.0,4.304065093,5.304246049,4.58,2.48,1.8319999999999999,563.0,369.0,284.0,True,True,True,4.4841230245
375,4434,3k,moon,88.0,4.477336814,5.115205839,4.83,2.31,1.932,196.0,119.0,143.0,True,True,True,4.489602919499999
368,7237,3k,sure,89.0,4.48863637,5.102877974,4.85,1.46,1.94,467.0,589.0,564.0,True,True,True,4.491438987
342,7736,3k,town,107.0,4.672828834,4.901923185,5.11,2.66,2.044,236.0,262.0,297.0,True,True,True,4.4949615925
354,2013,3k,each,95.0,4.553876892,5.031700278,4.953533999999999,1.53,1.9814136000000002,566.0,741.0,955.0,True,True,True,4.497263739
612,1372,3k,count,17.0,2.833213344,6.908951778,2.61,0.98,1.044,92.0,57.0,57.0,True,True,True,4.498475889
386,6265,3k,side,79.0,4.3694478519999995,5.232913171,4.72,1.27,1.8880000000000001,413.0,429.0,422.0,True,True,True,4.5044565855
486,8406,lcnl,woof,33.0,3.496507561,6.185294868,3.53,1.87,1.412,30.0,6.0,0.0,True,True,True,4.504647434
248,8216,3k,well,222.0,5.402677382,4.105655209,6.157775,2.65,2.46311,1024.0,1066.0,1046.0,True,True,True,4.5159376044999995
419,8157,3k,watch,57.0,4.043051268,5.58901328,4.33,1.61,1.732,284.0,294.0,258.0,True,True,True,4.52650664
453,1155,3k,clean,41.0,3.713572067,5.9484765379999995,3.89,1.49,1.556,258.0,163.0,134.0,True,True,True,4.530238269
397,855,3k,call,76.0,4.33073334,5.2751508739999995,4.74,1.85,1.896,341.0,315.0,268.0,True,True,True,4.533575437
429,6652,3k,song,53.0,3.9702919139999997,5.668394056,4.26,1.73,1.704,58.0,56.0,52.0,True,True,True,4.538197028
505,4427,3k,moo,31.0,3.4339872039999997,6.253504853,3.53,1.87,1.412,#N/A,#N/A,#N/A,True,True,True,4.5387524265
452,4296,3k,mean,43.0,3.7612001160000004,5.8965141270000005,4.0,1.68,1.6,330.0,377.0,282.0,True,True,True,4.5482570635
523,1901,3k,drink,29.0,3.36729583,6.326265436,3.47,1.31,1.3880000000000001,181.0,126.0,96.0,True,True,True,4.551132718
684,6816,3k,spoon,14.0,2.63905733,7.120776844,2.5,0.79,1.0,19.0,12.0,12.0,True,True,True,4.560388422
509,2014,3k,ear,32.0,3.465735903,6.218866883,3.63,1.92,1.452,28.0,74.0,70.0,True,True,True,4.5614334415
446,5555,3k,rest,49.0,3.8918202980000003,5.7540069339999995,4.22,2.53,1.6880000000000002,199.0,221.0,235.0,True,True,True,4.565003467
470,6637,3k,soft,40.0,3.688879454,5.975416287000001,3.95,1.5,1.58,107.0,126.0,138.0,True,True,True,4.567708143500001
476,2043,3k,egg,38.0,3.63758616,6.031377497,3.89,1.85,1.556,133.0,90.0,53.0,True,True,True,4.5716887485
399,2477,3k,four,81.0,4.394449155,5.20563664,4.93222,2.48,1.9728880000000002,222.0,249.0,293.0,True,True,True,4.57570632
428,2269,3k,five,59.0,4.077537444,5.551388711,4.50594,1.36,1.8023759999999998,168.0,226.0,224.0,True,True,True,4.5780703554999995
431,2373,3k,floor,56.0,4.025351691,5.608323597,4.44,1.98,1.776,246.0,227.0,250.0,True,True,True,4.5801617985
491,7032,3k,stick,37.0,3.610917913,6.060472672,3.89,1.57,1.556,163.0,128.0,112.0,True,True,True,4.586236336000001
442,4009,cdi,lion,54.0,3.9889840469999998,5.648000857,4.42,1.74,1.768,225.0,109.0,74.0,True,True,True,4.5920004285000005
626,4579,3k,neck,19.0,2.9444389789999996,6.78760412,3.0,1.25,1.2,65.0,87.0,85.0,True,True,True,4.59380206
499,6964,3k,star,36.0,3.583518938,6.090365072999999,3.89,1.59,1.556,85.0,93.0,80.0,True,True,True,4.6011825365
355,3935,3k,left,119.0,4.779123493,4.785955244,5.57164,2.17,2.228656,556.0,604.0,606.0,True,True,True,4.621633622
459,4185,lcnl,ma,48.0,3.871201011,5.776502667000001,4.3460849999999995,2.74,1.738434,15.0,80.0,84.0,True,True,True,4.6266853335
576,6515,3k,smile,26.0,3.258096538,6.445402344,3.51,1.72,1.4040000000000001,104.0,118.0,100.0,True,True,True,4.626701172
591,950,3k,chair,24.0,3.17805383,6.53272929,3.43,1.33,1.3719999999999999,108.0,130.0,133.0,True,True,True,4.638364644999999
199,8347,3k,will,485.0,6.184148891,3.2530663539999995,7.53,2.87,3.012,4845.0,2333.0,1948.0,True,True,True,4.638533176999999
380,7473,3k,than,105.0,4.65396035,4.922508784,5.454413,2.33,2.1817652,476.0,728.0,1008.0,True,True,True,4.643019592
348,2237,3k,find,133.0,4.890349128,4.664607587,5.78,3.89,2.312,1342.0,870.0,874.0,True,True,True,4.6443037935
546,4990,3k,pink,31.0,3.4339872039999997,6.253504853,3.8,1.61,1.52,20.0,43.0,40.0,True,True,True,4.6467524265
544,3695,lcnl,kids,32.0,3.465735903,6.218866883,3.8611489999999997,1.2,1.5444596000000002,211.0,178.0,152.0,True,True,True,4.6538930415
401,8418,3k,world,93.0,4.532599493,5.054914013,5.32,2.26,2.128,150.0,273.0,399.0,True,True,True,4.655457006500001
406,2548,3k,front,84.0,4.430816799,5.16595938,5.187988,2.06,2.0751952,372.0,447.0,450.0,True,True,True,4.65817489
511,6881,3k,square,38.0,3.63758616,6.031377497,4.11,1.18,1.6440000000000001,16.0,31.0,48.0,True,True,True,4.659688748500001
437,8053,3k,voice,64.0,4.158883083,5.46264026,4.83,1.54,1.932,213.0,387.0,359.0,True,True,True,4.66332013
389,1660,3k,dear,107.0,4.672828834,4.901923185,5.550326,1.82,2.2201304,73.0,93.0,84.0,True,True,True,4.6710919925
571,741,3k,brush,29.0,3.36729583,6.326265436,3.78,1.59,1.5119999999999998,68.0,39.0,45.0,True,True,True,4.6751327179999995
595,1268,3k,coat,25.0,3.218875825,6.488192314,3.58,1.22,1.432,120.0,82.0,83.0,True,True,True,4.676096157
469,4646,3k,noise,49.0,3.8918202980000003,5.7540069339999995,4.5,2.2,1.8,213.0,157.0,111.0,True,True,True,4.677003467
581,78,lcnl,arms,28.0,3.33220451,6.36455022,3.738636,2.14,1.4954544,110.0,150.0,166.0,True,True,True,4.67772951
457,915,3k,catch,53.0,3.9702919139999997,5.668394056,4.61,2.07,1.844,187.0,192.0,146.0,True,True,True,4.6781970280000005
529,3361,3k,horse,37.0,3.610917913,6.060472672,4.15,1.46,1.66,246.0,233.0,232.0,True,True,True,4.690236336
518,4367,3k,mine,39.0,3.6635616460000002,6.003038127000001,4.239515,2.42,1.6958060000000001,116.0,104.0,93.0,True,True,True,4.697325063500001
622,359,3k,bite,24.0,3.17805383,6.53272929,3.58,1.3,1.432,54.0,46.0,43.0,True,True,True,4.698364645
449,2125,3k,far,61.0,4.110873863999999,5.515018529,4.878935,1.57,1.9515740000000001,377.0,369.0,389.0,True,True,True,4.7090832645
748,6544,3k,snack,13.0,2.5649493569999997,7.201628967,2.78,1.22,1.112,13.0,13.0,6.0,True,True,True,4.712814483500001
473,8135,3k,warm,51.0,3.9318256330000003,5.710360937999999,4.65,1.79,1.86,242.0,241.0,277.0,True,True,True,4.715180469
599,8113,3k,wall,27.0,3.295836866,6.40422748,3.79,1.75,1.516,109.0,160.0,170.0,True,True,True,4.71811374
494,5634,3k,road,47.0,3.850147602,5.7994720289999995,4.55,2.44,1.82,250.0,279.0,249.0,True,True,True,4.7197360145
560,7020,3k,step,34.0,3.526360525,6.152725154,4.11,1.37,1.6440000000000001,80.0,80.0,71.0,True,True,True,4.7203625769999995
536,131,3k,bag,38.0,3.63758616,6.031377497,4.28,1.56,1.712,252.0,170.0,124.0,True,True,True,4.7276887485
525,777,3k,bump,40.0,3.688879454,5.975416287000001,4.35,1.6,1.74,67.0,41.0,14.0,True,True,True,4.7277081435
520,6959,3k,stand,41.0,3.713572067,5.9484765379999995,4.39,1.79,1.756,228.0,198.0,201.0,True,True,True,4.730238269
547,6511,3k,smell,36.0,3.583518938,6.090365072999999,4.22,1.44,1.6880000000000002,112.0,113.0,94.0,True,True,True,4.733182536499999
548,6941,lcnl,stairs,36.0,3.583518938,6.090365072999999,4.22,1.86,1.6880000000000002,93.0,95.0,75.0,True,True,True,4.733182536499999
550,6988,3k,stay,36.0,3.583518938,6.090365072999999,4.22,2.21,1.6880000000000002,438.0,348.0,301.0,True,True,True,4.733182536499999
630,6780,3k,splash,24.0,3.17805383,6.53272929,3.67,2.35,1.4680000000000002,36.0,21.0,10.0,True,True,True,4.734364645
503,7289,3k,sweet,45.0,3.80666249,5.846914477,4.53,2.46,1.8119999999999998,35.0,63.0,64.0,True,True,True,4.7354572385
650,6727,3k,speak,22.0,3.091042453,6.627659085,3.56,1.38,1.4240000000000002,50.0,107.0,132.0,True,True,True,4.7378295425
497,4772,lcnl,pa,47.0,3.850147602,5.7994720289999995,4.601853,2.82,1.8407412,30.0,73.0,91.0,True,True,True,4.7404772145
627,8618,3k,zoo,25.0,3.218875825,6.488192314,3.75,1.12,1.5,88.0,40.0,26.0,True,True,True,4.7440961569999995
496,5586,3k,ride,49.0,3.8918202980000003,5.7540069339999995,4.67,2.17,1.868,328.0,195.0,172.0,True,True,True,4.745003467
706,4817,3k,pants,17.0,2.833213344,6.908951778,3.2271,1.75,1.29084,54.0,29.0,27.0,True,True,True,4.745315889
517,8392,3k,wolf,43.0,3.7612001160000004,5.8965141270000005,4.5,1.79,1.8,247.0,81.0,39.0,True,True,True,4.7482570635000005
488,561,3k,both,52.0,3.951243719,5.689175721,4.772365,1.57,1.9089459999999998,213.0,268.0,333.0,True,True,True,4.753533860499999
631,5855,lcnl,scared,25.0,3.218875825,6.488192314,3.79,1.47,1.516,141.0,118.0,73.0,True,True,True,4.7600961569999996
559,1005,3k,cheese,37.0,3.610917913,6.060472672,4.33,1.75,1.732,32.0,31.0,32.0,True,True,True,4.762236336
506,3316,3k,hold,47.0,3.850147602,5.7994720289999995,4.67,2.89,1.868,175.0,214.0,212.0,True,True,True,4.7677360145
582,1727,3k,dig,33.0,3.496507561,6.185294868,4.19,2.34,1.676,108.0,52.0,45.0,True,True,True,4.768647434
535,4111,3k,loud,42.0,3.737669618,5.922186003999999,4.537911,1.51,1.8151644,123.0,140.0,108.0,True,True,True,4.776257402
526,8568,3k,young,44.0,3.7841896339999996,5.8714324620000005,4.61,1.5,1.844,157.0,297.0,401.0,True,True,True,4.779716231
415,4286,3k,may,94.0,4.543294782,5.043245405,5.65,2.35,2.26,616.0,518.0,770.0,True,True,True,4.7816227025
663,2082,lcnl,eye,23.0,3.135494216,6.579162017000001,3.75,1.71,1.5,49.0,118.0,131.0,True,True,True,4.789581008500001
592,8476,3k,wrong,32.0,3.465735903,6.218866883,4.22,1.48,1.6880000000000002,158.0,191.0,168.0,True,True,True,4.7974334415
652,1756,3k,dirt,24.0,3.17805383,6.53272929,3.83,1.15,1.5319999999999998,103.0,81.0,66.0,True,True,True,4.7983646449999995
498,2990,3k,ground,52.0,3.951243719,5.689175721,4.89,2.3,1.956,325.0,317.0,335.0,True,True,True,4.8005878605
788,7664,3k,toe,13.0,2.5649493569999997,7.201628967,3.0,1.08,1.2,7.0,13.0,12.0,True,True,True,4.8008144835
533,2115,3k,fall,45.0,3.80666249,5.846914477,4.71,2.63,1.8840000000000001,273.0,173.0,174.0,True,True,True,4.8074572385000005
527,5993,3k,sea,46.0,3.828641396,5.822935393,4.74,1.56,1.896,240.0,243.0,225.0,True,True,True,4.8074676965
567,1221,3k,close,38.0,3.63758616,6.031377497,4.5,1.82,1.8,206.0,269.0,251.0,True,True,True,4.8156887485
568,7963,3k,use,38.0,3.63758616,6.031377497,4.5,1.82,1.8,436.0,474.0,666.0,True,True,True,4.8156887485
634,6263,3k,sick,27.0,3.295836866,6.40422748,4.05,2.09,1.62,232.0,170.0,145.0,True,True,True,4.822113740000001
490,2168,3k,feel,58.0,4.060443011,5.570038812999999,5.11,2.73,2.044,466.0,414.0,419.0,True,True,True,4.8290194065
489,1027,3k,child,59.0,4.077537444,5.551388711,5.14536,1.7,2.058144,70.0,118.0,144.0,True,True,True,4.8338383555
543,2999,3k,grow,45.0,3.80666249,5.846914477,4.79,1.93,1.916,298.0,301.0,320.0,True,True,True,4.8394572385
606,6974,3k,start,33.0,3.496507561,6.185294868,4.37,1.74,1.7480000000000002,227.0,208.0,210.0,True,True,True,4.840647434
655,1891,3k,dress,26.0,3.258096538,6.445402344,4.05,1.61,1.62,70.0,67.0,71.0,True,True,True,4.842701172
659,4934,3k,pet,26.0,3.258096538,6.445402344,4.05,1.87,1.62,277.0,106.0,62.0,True,True,True,4.842701172
665,8150,3k,wash,25.0,3.218875825,6.488192314,4.0,1.59,1.6,63.0,58.0,53.0,True,True,True,4.844096157
600,692,3k,bring,34.0,3.526360525,6.152725154,4.42,2.46,1.768,171.0,175.0,190.0,True,True,True,4.844362577
554,4079,lcnl,looks,44.0,3.7841896339999996,5.8714324620000005,4.772365,1.41,1.9089459999999998,418.0,237.0,179.0,True,True,True,4.844662231
461,3710,3k,king,70.0,4.248495242,5.364873001,5.42,2.63,2.168,399.0,263.0,209.0,True,True,True,4.850436500500001
577,8182,3k,wear,39.0,3.6635616460000002,6.003038127000001,4.63,2.43,1.8519999999999999,81.0,106.0,108.0,True,True,True,4.8535190635
410,7658,3k,toad,115.0,4.744932128,4.823258173999999,6.11,2.64,2.444,419.0,63.0,12.0,True,True,True,4.855629087
540,3707,3k,kind,47.0,3.850147602,5.7994720289999995,4.89,1.23,1.956,256.0,352.0,436.0,True,True,True,4.8557360145
687,5152,lcnl,poop,24.0,3.17805383,6.53272929,4.0,3.11,1.6,#N/A,#N/A,#N/A,True,True,True,4.866364645
758,7478,lcnl,thanks,17.0,2.833213344,6.908951778,3.53,1.35,1.412,85.0,70.0,47.0,True,True,True,4.866475889
666,1946,3k,dry,26.0,3.258096538,6.445402344,4.11,1.33,1.6440000000000001,137.0,133.0,170.0,True,True,True,4.866701172
732,7700,3k,tooth,18.0,2.890371758,6.846591697000001,3.61,1.09,1.444,63.0,59.0,23.0,True,True,True,4.8672958485
675,7573,3k,throw,26.0,3.258096538,6.445402344,4.14,1.46,1.656,84.0,77.0,72.0,True,True,True,4.8787011719999995
405,4382,3k,miss,129.0,4.8598124039999995,4.697923287,6.33,3.41,2.532,#N/A,#N/A,#N/A,True,True,True,4.8809616435
628,1578,3k,cut,32.0,3.465735903,6.218866883,4.43,1.72,1.7719999999999998,316.0,241.0,205.0,True,True,True,4.8814334415
702,458,3k,blow,23.0,3.135494216,6.579162017000001,4.0,1.76,1.6,110.0,61.0,49.0,True,True,True,4.8895810085
660,7606,cdi,tickle,29.0,3.36729583,6.326265436,4.35,2.6,1.74,10.0,3.0,1.0,True,True,True,4.903132718
828,75,3k,arm,13.0,2.5649493569999997,7.201628967,3.26,1.56,1.304,180.0,189.0,161.0,True,True,True,4.9048144835
562,2483,3k,fox,47.0,3.850147602,5.7994720289999995,5.017476,1.78,2.0069904,270.0,113.0,70.0,True,True,True,4.9067264145
780,4193,3k,mad,16.0,2.772588722,6.975093507,3.55,1.5,1.42,154.0,93.0,59.0,True,True,True,4.9075467535
668,6278,3k,sign,28.0,3.33220451,6.36455022,4.32,1.45,1.7280000000000002,247.0,133.0,120.0,True,True,True,4.910275110000001
719,3431,3k,hurt,22.0,3.091042453,6.627659085,4.0,1.45,1.6,213.0,214.0,160.0,True,True,True,4.9138295425
726,8507,3k,yard,21.0,3.044522438,6.678412627,3.94,1.7,1.5759999999999998,134.0,140.0,105.0,True,True,True,4.9152063135
809,1134,3k,clap,14.0,2.63905733,7.120776844,3.4,1.73,1.36,26.0,5.0,8.0,True,True,True,4.920388422
759,5045,3k,plate,19.0,2.9444389789999996,6.78760412,3.84,1.26,1.536,16.0,50.0,25.0,True,True,True,4.92980206
686,6205,3k,short,27.0,3.295836866,6.40422748,4.32,1.73,1.7280000000000002,94.0,142.0,164.0,True,True,True,4.93011374
670,5380,3k,queen,29.0,3.36729583,6.326265436,4.42,1.57,1.768,66.0,58.0,51.0,True,True,True,4.931132718
707,6572,lcnl,sneeze,24.0,3.17805383,6.53272929,4.17,1.58,1.6680000000000001,2.0,2.0,3.0,True,True,True,4.9343646450000005
802,6178,3k,shirt,15.0,2.7080502010000003,7.045505317000001,3.53,1.12,1.412,61.0,64.0,51.0,True,True,True,4.934752658500001
771,6651,3k,son,18.0,2.890371758,6.846591697000001,3.78,1.26,1.5119999999999998,124.0,144.0,162.0,True,True,True,4.9352958485
584,267,3k,bee,44.0,3.7841896339999996,5.8714324620000005,5.0,1.97,2.0,55.0,54.0,30.0,True,True,True,4.935716231000001
796,2559,3k,fruit,16.0,2.772588722,6.975093507,3.63,1.71,1.452,32.0,48.0,50.0,True,True,True,4.9395467535
640,4486,3k,move,33.0,3.496507561,6.185294868,4.62,1.75,1.848,392.0,382.0,381.0,True,True,True,4.940647434
649,7164,3k,strong,32.0,3.465735903,6.218866883,4.58,1.87,1.8319999999999999,130.0,158.0,191.0,True,True,True,4.941433441499999
603,3349,3k,hope,40.0,3.688879454,5.975416287000001,4.89,2.11,1.956,136.0,113.0,107.0,True,True,True,4.9437081435
563,4766,3k,own,50.0,3.912023005,5.731965691,5.209302,1.81,2.0837208,312.0,402.0,480.0,True,True,True,4.9497036455
588,3318,3k,hole,44.0,3.7841896339999996,5.8714324620000005,5.05,2.17,2.02,251.0,189.0,99.0,True,True,True,4.955716231
680,5157,3k,pop,29.0,3.36729583,6.326265436,4.4846260000000004,1.59,1.7938504000000002,38.0,40.0,23.0,True,True,True,4.956983118
664,8403,3k,wood,31.0,3.4339872039999997,6.253504853,4.58,2.04,1.8319999999999999,137.0,128.0,128.0,True,True,True,4.9587524265
691,762,3k,build,28.0,3.33220451,6.36455022,4.45,1.57,1.78,41.0,100.0,96.0,True,True,True,4.96227511
501,5857,3k,scarf,69.0,4.234106505,5.380571177,5.68,2.54,2.272,6.0,13.0,12.0,True,True,True,4.9622855885
480,1242,3k,club,79.0,4.3694478519999995,5.232913171,5.89,2.56,2.356,37.0,53.0,52.0,True,True,True,4.9724565855
542,1679,3k,deep,58.0,4.060443011,5.570038812999999,5.47,2.46,2.188,128.0,188.0,217.0,True,True,True,4.9730194065
690,5613,3k,ring,29.0,3.36729583,6.326265436,4.53,1.87,1.8119999999999998,102.0,90.0,76.0,True,True,True,4.975132717999999
635,3348,3k,hop,36.0,3.583518938,6.090365072999999,4.84,2.17,1.936,107.0,19.0,16.0,True,True,True,4.9811825364999995
735,7303,3k,swim,22.0,3.091042453,6.627659085,4.17,1.72,1.6680000000000001,237.0,115.0,75.0,True,True,True,4.9818295425
717,2817,3k,god,25.0,3.218875825,6.488192314,4.3460849999999995,2.38,1.738434,27.0,47.0,58.0,True,True,True,4.982530157
767,4498,3k,mud,20.0,2.995732274,6.731642911000001,4.05,1.61,1.62,81.0,86.0,61.0,True,True,True,4.9858214555
853,3684,3k,key,14.0,2.63905733,7.120776844,3.58,1.54,1.432,115.0,65.0,46.0,True,True,True,4.992388421999999
