,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
590,unl,braced,,,,0.0,1.0,4.0
591,unl,bracts,,,,,,
592,3k,brad,,,,23.0,16.0,11.0
593,lcnl,brads,,,,,,
594,3k,brag,,7.79,2.46,6.0,4.0,1.0
595,unl,bragg,,,,,,
596,lcnl,bragged,,,,,,
597,lcnl,brags,,,,,,
598,unl,brahms,,,,,,
599,3k,braid,1.0,7.22,3.67,0.0,1.0,1.0
600,lcnl,braids,1.0,,,6.0,3.0,2.0
601,3k,braille,,9.0,1.63,1.0,4.0,4.0
602,3k,brain,18.0,5.76,2.19,3.0,25.0,42.0
603,unl,brained,,,,,,
604,lcnl,brains,7.0,,,7.0,9.0,7.0
605,lcnl,braise,,13.607018,4.77,,,
606,unl,braised,,13.83,4.42,,,
607,3k,brake,5.0,5.95,2.22,3.0,6.0,4.0
608,unl,braked,,,,,,
609,lcnl,brakes,12.0,,,5.0,10.0,10.0
610,unl,bram,,,,,,
611,3k,bran,,9.95,3.3,2.0,1.0,3.0
612,3k,branch,24.0,5.11,2.11,54.0,59.0,48.0
613,unl,branched,,,,0.0,0.0,0.0
614,3k,brand,4.0,7.72,2.35,3.0,5.0,4.0
615,lcnl,brands,,,,0.0,0.0,0.0
616,unl,brandt,,,,,,
617,unl,brant,,,,,,
618,unl,braque,,,,,,
619,unl,bras,,,,,,
620,3k,brash,,11.47,2.99,,,
621,3k,brass,5.0,9.05,3.54,1.0,8.0,9.0
622,3k,brat,,6.21,3.08,,,
623,lcnl,brats,,,,,,
624,unl,braun,,,,,,
625,3k,brave,12.0,6.0,2.03,76.0,62.0,49.0
626,unl,braved,1.0,,,,,
627,unl,braves,,,,0.0,6.0,5.0
628,unl,braw,,12.12,4.29,,,
629,3k,brawl,,9.2,2.59,,,
630,unl,brawled,,,,,,
631,lcnl,brawls,,,,,,
632,3k,brawn,,10.06,2.33,,,
633,lcnl,bray,4.0,,,,,
634,lcnl,brayed,1.0,,,,,
635,lcnl,brays,,,,,,
636,lcnl,braze,,10.623058,2.55,,,
637,3k,breach,,11.72,2.89,0.0,0.0,0.0
638,unl,breached,,,,,,
639,3k,bread,58.0,3.58,1.61,142.0,102.0,83.0
640,lcnl,breads,,,,0.0,0.0,1.0
641,3k,breadth,,11.38,4.69,0.0,0.0,0.0
642,lcnl,breadths,,,,,,
643,3k,break,19.0,5.3,2.18,56.0,77.0,100.0
644,unl,breaks,5.0,,,12.0,11.0,14.0
645,unl,bream,,,,,,
646,3k,breast,1.0,6.6,2.54,5.0,3.0,3.0
647,lcnl,breasts,,8.027632,2.63,0.0,1.0,0.0
648,3k,breath,18.0,5.81,2.02,48.0,105.0,104.0
649,3k,breathe,1.0,4.11,1.88,30.0,37.0,39.0
650,unl,breathed,3.0,,,2.0,7.0,13.0
651,unl,breathes,1.0,,,0.0,3.0,3.0
652,lcnl,breaths,,,,1.0,2.0,4.0
653,unl,brecht,,,,,,
654,3k,bred,,,,0.0,0.0,1.0
655,lcnl,breech,,11.79,3.39,0.0,0.0,0.0
656,unl,breeched,,,,,,
657,3k,breed,,9.0,3.45,0.0,0.0,0.0
658,lcnl,breeds,,,,0.0,0.0,0.0
659,3k,breeze,15.0,6.22,3.0,5.0,9.0,22.0
660,unl,breezed,,,,,,
661,unl,brent,,,,,,
662,unl,bret,,,,,,
663,unl,brett,,,,2.0,5.0,4.0
664,3k,brew,2.0,9.06,2.08,,,
665,unl,brewed,1.0,,,,,
666,lcnl,brews,,,,,,
667,3k,bribe,,9.74,2.68,,,
668,lcnl,bribed,,,,,,
669,lcnl,bribes,,,,,,
670,unl,brice,,,,,,
671,3k,brick,8.0,6.43,2.09,9.0,20.0,19.0
672,unl,bricked,,,,,,
673,lcnl,bricks,9.0,,,3.0,16.0,11.0
674,3k,bride,4.0,5.1,1.55,0.0,1.0,4.0
675,lcnl,brides,,,,,,
676,3k,bridge,21.0,5.58,2.34,31.0,52.0,44.0
677,unl,bridged,,,,,,
678,unl,brie,,12.69,4.24,,,
679,3k,brief,2.0,8.44,2.64,0.0,1.0,7.0
680,unl,briefed,,,,,,
681,lcnl,briefs,,,,,,
682,3k,brig,,12.82,3.84,,,
683,unl,briggs,,,,,,
684,3k,bright,48.0,6.58,2.87,109.0,139.0,153.0
685,lcnl,brigs,,,,,,
686,lcnl,brill,,,,,,
687,3k,brim,,10.68,3.02,0.0,0.0,1.0
688,unl,brimmed,,,,,,
689,lcnl,brims,,,,,,
690,lcnl,brine,,14.25,4.74,0.0,0.0,1.0
691,unl,brines,,,,,,
692,3k,bring,34.0,4.42,2.46,171.0,175.0,190.0
693,lcnl,brings,8.0,,,26.0,23.0,19.0
694,3k,brink,,10.47,3.94,0.0,0.0,0.0
695,lcnl,brinks,,,,,,
696,3k,brisk,,10.17,2.87,2.0,3.0,4.0
697,unl,brit,,,,,,
698,3k,broach,,10.72,2.95,,,
699,lcnl,broached,,,,,,
700,3k,broad,3.0,10.5,3.63,4.0,11.0,24.0
701,unl,broads,,,,,,
702,unl,brock,,,,,,
703,lcnl,brogue,,10.44,3.91,,,
704,3k,broil,,8.65,2.83,,,
705,lcnl,broiled,,,,,,
706,lcnl,broils,,,,,,
707,3k,broke,27.0,,,84.0,92.0,91.0
708,lcnl,bronx,,,,0.0,0.0,2.0
709,3k,bronze,,10.0,3.06,0.0,0.0,2.0
710,unl,bronzed,,10.0,3.77,,,
711,lcnl,bronzes,,,,,,
712,3k,brooch,,10.71,2.73,,,
713,lcnl,brooches,,,,,,
714,3k,brood,,10.47,4.09,0.0,0.0,1.0
715,lcnl,broods,,,,,,
716,3k,brook,4.0,8.42,3.69,24.0,15.0,8.0
717,unl,brooke,,,,,,
718,unl,brooked,,,,,,
719,unl,brookes,,,,,,
720,lcnl,brooks,2.0,,,13.0,9.0,3.0
721,3k,broom,11.0,5.5,2.46,7.0,9.0,16.0
722,unl,broome,,,,,,
723,lcnl,brooms,1.0,,,2.0,1.0,1.0
724,3k,broth,3.0,9.0,3.73,0.0,0.0,0.0
725,lcnl,broths,,,,,,
726,3k,brought,41.0,,,109.0,185.0,219.0
727,3k,brow,,9.82,3.64,0.0,1.0,4.0
728,3k,brown,77.0,4.196887000000001,1.31,264.0,162.0,151.0
729,unl,browne,,,,,,
730,unl,browned,,,,,,
731,unl,browns,,,,2.0,2.0,0.0
732,lcnl,brows,,,,0.0,0.0,2.0
733,unl,browse,,9.89,2.97,,,
734,unl,browsed,,,,,,
735,unl,bruce,,,,0.0,18.0,22.0
736,unl,bruges,,,,,,
737,3k,bruise,,5.45,2.14,0.0,0.0,1.0
738,unl,bruised,2.0,,,0.0,1.0,2.0
739,lcnl,brunch,1.0,8.68,3.22,,,
740,3k,brunt,,12.52,3.17,,,
741,3k,brush,29.0,3.78,1.59,68.0,39.0,45.0
742,lcnl,brushed,8.0,,,21.0,28.0,21.0
743,unl,brusque,,14.77,2.8,,,
744,3k,brute,,10.85,3.27,1.0,4.0,3.0
745,lcnl,brutes,,,,,,
746,unl,bryce,,,,,,
747,unl,bryn,,,,,,
748,3k,buck,,7.68,3.16,31.0,16.0,11.0
749,unl,bucked,,,,,,
750,lcnl,bucks,1.0,,,1.0,4.0,3.0
751,3k,bud,1.0,7.010335,1.5,39.0,19.0,12.0
752,unl,budd,,,,,,
753,3k,budge,2.0,9.25,3.24,0.0,2.0,3.0
754,lcnl,budged,,,,,,
755,lcnl,buds,1.0,,,3.0,8.0,10.0
756,3k,buff,,11.74,5.14,0.0,0.0,0.0
757,unl,buffed,,,,,,
758,unl,buffs,,,,,,
759,3k,bug,6.0,3.79,1.72,107.0,26.0,9.0
760,unl,bugged,1.0,,,,,
761,lcnl,bugs,9.0,,,58.0,28.0,25.0
762,3k,build,28.0,4.45,1.57,41.0,100.0,96.0
763,lcnl,builds,1.0,,,0.0,4.0,4.0
764,3k,built,34.0,,,19.0,47.0,100.0
765,3k,bulb,3.0,6.56,2.23,5.0,7.0,11.0
766,unl,bulbed,,,,,,
767,lcnl,bulbs,3.0,,,2.0,5.0,5.0
768,3k,bulge,,8.1,2.93,0.0,1.0,0.0
769,lcnl,bulged,,,,0.0,1.0,1.0
770,3k,bulk,,10.21,2.8,0.0,0.0,1.0
771,unl,bulked,,,,,,
772,lcnl,bulks,,,,,,
773,3k,bull,15.0,4.53,2.29,25.0,15.0,22.0
774,lcnl,bulls,4.0,,,0.0,1.0,3.0
775,3k,bum,1.0,8.11,3.3,1.0,4.0,3.0
776,unl,bummed,,,,,,
777,3k,bump,40.0,4.35,1.6,67.0,41.0,14.0
778,lcnl,bumped,7.0,,,24.0,14.0,10.0
779,lcnl,bumps,9.0,,,71.0,15.0,10.0
780,lcnl,bums,,,,,,
781,3k,bun,5.0,5.79,2.74,1.0,0.0,0.0
782,unl,bunce,,,,,,
783,3k,bunch,15.0,4.89,1.78,24.0,29.0,19.0
784,unl,bunched,,,,0.0,0.0,0.0
785,unl,bund,,15.36,4.34,,,
786,lcnl,bung,,11.6,3.72,,,
787,unl,bungs,,,,,,
788,3k,bunk,3.0,5.62,2.52,0.0,8.0,7.0
789,lcnl,bunks,1.0,,,0.0,0.0,1.0
790,lcnl,buns,7.0,,,11.0,5.0,3.0
791,3k,bunt,,8.66217,3.96,,,
792,lcnl,bunts,,,,,,
793,unl,burch,,,,,,
794,unl,burg,,12.18,2.56,,,
795,unl,burke,,,,0.0,2.0,0.0
796,3k,burl,,11.96584,6.07,,,
797,3k,burn,,4.72,1.87,35.0,42.0,36.0
798,lcnl,burned,7.0,,,17.0,46.0,53.0
799,lcnl,burns,1.0,,,13.0,17.0,11.0
800,3k,burnt,7.0,,,0.0,1.0,2.0
801,lcnl,burp,3.0,4.67,1.88,,,
802,unl,burped,1.0,,,,,
803,lcnl,burps,2.0,,,,,
804,3k,burr,,9.33,4.1,0.0,1.0,0.0
805,lcnl,burrs,,,,,,
806,3k,burst,8.0,7.72,2.7,8.0,29.0,37.0
807,unl,bursts,,,,0.0,0.0,0.0
808,unl,burt,,,,,,
809,3k,bus,96.0,3.85,1.57,349.0,228.0,132.0
810,3k,bush,18.0,4.9,2.1,20.0,21.0,31.0
811,unl,bushed,,,,,,
812,unl,busk,,,,,,
813,3k,buss,,,,,,
814,unl,bussed,,,,,,
815,3k,bust,2.0,9.23,4.13,0.0,1.0,1.0
816,lcnl,busts,,,,,,
817,3k,but,1097.0,4.601853000000001,2.45,5172.0,4711.0,5113.0
818,lcnl,butch,,11.32642,4.16,73.0,10.0,1.0
819,unl,buts,,,,,,
820,3k,butt,5.0,3.73,1.86,0.0,3.0,3.0
821,3k,butte,,,,,,
822,lcnl,butts,,,,,,
823,3k,buy,49.0,5.56,2.08,144.0,174.0,177.0
824,lcnl,buys,1.0,,,2.0,6.0,3.0
825,3k,buzz,17.0,7.095591000000001,2.54,3.0,10.0,7.0
826,lcnl,buzzed,,,,1.0,3.0,3.0
827,3k,by,312.0,5.411785000000001,1.5,1189.0,1462.0,2074.0
828,3k,bye,58.0,3.280385,2.16,,,
829,unl,byrd,,,,0.0,2.0,5.0
830,unl,byre,,,,,,
831,unl,byrne,,,,,,
832,unl,byte,,13.57,5.5,,,
833,unl,bytes,,,,,,
834,unl,c,16.0,,,7.0,7.0,9.0
835,3k,cab,4.0,6.94,2.86,9.0,9.0,8.0
836,lcnl,cabs,,,,,,
837,3k,cache,,15.05,2.68,,,
838,unl,cached,,,,,,
839,3k,cad,,,,,,
840,unl,cadge,,15.2,2.39,,,
841,lcnl,cads,,,,,,
842,3k,cage,9.0,5.06,1.3,58.0,76.0,49.0
843,unl,caged,1.0,,,,,
844,unl,cain,,,,,,
845,unl,caine,,,,,,
846,unl,cains,,,,,,
847,unl,cairn,,15.27,4.96,,,
848,unl,cairns,,,,,,
849,unl,caius,,,,,,
850,3k,cake,50.0,3.26,2.28,259.0,68.0,40.0
851,unl,caked,1.0,,,,,
852,lcnl,cakes,6.0,,,25.0,25.0,15.0
853,unl,cal,,,,1.0,7.0,5.0
854,3k,calf,14.0,6.63,1.5,9.0,12.0,12.0
855,3k,call,76.0,4.74,1.85,341.0,315.0,268.0
856,lcnl,called,142.0,,,921.0,926.0,1095.0
857,lcnl,calls,10.0,,,50.0,37.0,28.0
858,3k,calm,4.0,6.26,2.18,4.0,24.0,35.0
859,unl,calmed,1.0,,,0.0,1.0,2.0
860,unl,calms,,,,,,
861,lcnl,calve,,8.843339,4.27,,,
862,lcnl,calves,1.0,,,0.0,2.0,3.0
863,3k,cam,1.0,9.226991000000002,2.85,8.0,8.0,4.0
864,3k,came,323.0,,,1802.0,1475.0,1336.0
865,3k,camp,4.0,5.78,1.73,62.0,80.0,88.0
866,unl,camped,1.0,,,1.0,2.0,6.0
867,lcnl,camps,,,,0.0,4.0,7.0
868,unl,cams,,,,,,
869,3k,can,507.0,4.32,2.26,5068.0,2608.0,2656.0
870,3k,cane,2.0,5.74,1.97,53.0,13.0,11.0
871,unl,caned,,,,,,
872,lcnl,canes,,,,3.0,0.0,0.0
873,unl,cann,,,,,,
874,unl,canned,,7.56,2.38,2.0,3.0,8.0
875,unl,cannes,,,,,,
876,lcnl,cans,22.0,,,37.0,32.0,38.0
877,unl,canst,,,,,,
878,3k,cant,3.0,,,,,
879,3k,cap,16.0,5.53,2.01,84.0,48.0,52.0
880,3k,cape,4.0,6.903765000000001,4.52,39.0,13.0,9.0
881,unl,caped,,8.24,3.15,,,
882,lcnl,capes,,,,,,
883,unl,capped,,,,,,
884,lcnl,caps,41.0,,,45.0,6.0,8.0
885,3k,car,122.0,3.37,1.95,741.0,492.0,370.0
886,3k,card,4.0,6.2,2.26,53.0,45.0,28.0
887,lcnl,cards,4.0,,,22.0,43.0,21.0
888,3k,care,48.0,5.65,2.01,335.0,286.0,280.0
889,lcnl,cared,3.0,,,8.0,19.0,24.0
890,lcnl,cares,2.0,,,8.0,15.0,11.0
891,unl,carl,3.0,,,29.0,36.0,13.0
892,lcnl,carp,1.0,11.42,4.9,,,
893,unl,carr,,,,0.0,3.0,3.0
894,lcnl,cars,58.0,,,173.0,182.0,132.0
895,3k,cart,7.0,6.16,2.32,34.0,32.0,24.0
896,unl,carte,,11.93,3.22,,,
897,lcnl,carts,,,,0.0,2.0,2.0
898,3k,carve,,6.35,1.77,10.0,10.0,4.0
899,lcnl,carved,1.0,,,4.0,10.0,16.0
900,lcnl,carves,,,,,,
901,3k,case,16.0,6.74,2.0,57.0,70.0,83.0
902,unl,cased,,,,,,
903,lcnl,cases,,,,2.0,13.0,18.0
904,3k,cash,,4.84,2.61,14.0,11.0,8.0
905,unl,cashed,,,,,,
906,lcnl,cashes,,,,,,
907,3k,cask,,13.12,5.4,,,
908,lcnl,casks,,,,,,
909,unl,cass,,,,36.0,9.0,0.0
910,3k,cast,5.0,7.24,3.16,4.0,11.0,20.0
911,3k,caste,,13.07,2.97,0.0,0.0,0.0
912,lcnl,castes,,,,,,
913,lcnl,casts,1.0,,,0.0,0.0,2.0
914,3k,cat,245.0,3.68,1.52,904.0,215.0,162.0
915,3k,catch,53.0,4.61,2.07,187.0,192.0,146.0
916,unl,cath,,,,,,
917,lcnl,cats,105.0,,,175.0,83.0,52.0
918,3k,caught,43.0,,,111.0,169.0,181.0
919,lcnl,caulk,,,,,,
920,unl,caulked,,,,,,
921,3k,cause,23.0,5.84,3.1,2.0,21.0,42.0
922,lcnl,caused,1.0,,,5.0,10.0,31.0
923,lcnl,causes,,,,1.0,8.0,21.0
924,3k,cave,18.0,6.74,2.49,70.0,84.0,71.0
925,unl,caved,,,,,,
926,lcnl,caves,,,,4.0,6.0,13.0
927,lcnl,caw,4.0,,,6.0,3.0,2.0
928,unl,cawed,,,,,,
929,3k,cease,1.0,9.26,2.51,0.0,0.0,1.0
930,lcnl,ceased,2.0,,,0.0,0.0,2.0
931,lcnl,cede,,15.5,3.17,,,
932,3k,cell,,10.0,2.29,4.0,8.0,27.0
933,lcnl,cells,,,,1.0,14.0,55.0
934,unl,celt,,,,,,
935,lcnl,celts,,,,0.0,0.0,0.0
936,3k,cent,1.0,6.0,1.64,3.0,4.0,5.0
937,lcnl,cents,11.0,,,25.0,41.0,38.0
938,unl,cere,,,,,,
939,unl,cess,,,,,,
940,unl,chad,,,,,,
941,3k,chafe,,11.68,2.75,,,
942,lcnl,chafed,,,,,,
943,lcnl,chafes,,,,,,
944,lcnl,chaff,,10.25,4.06,,,
945,unl,chaffed,,,,,,
946,unl,chai,,,,,,
947,3k,chain,2.0,5.22,2.13,15.0,19.0,24.0
948,unl,chained,,,,3.0,1.0,2.0
949,lcnl,chains,7.0,,,4.0,3.0,6.0
950,3k,chair,24.0,3.43,1.33,108.0,130.0,133.0
951,unl,chaired,,,,,,
952,lcnl,chairs,17.0,,,16.0,31.0,29.0
953,3k,chaise,,13.33,2.74,,,
954,3k,chalk,5.0,4.47,1.17,6.0,7.0,11.0
955,unl,chalked,,,,,,
956,lcnl,chalks,1.0,,,,,
957,3k,champ,1.0,7.53,1.9,,,
958,lcnl,champs,,,,,,
959,unl,chan,,,,3.0,6.0,3.0
960,3k,chance,14.0,7.78,2.1,51.0,90.0,100.0
961,unl,chanced,1.0,,,0.0,0.0,0.0
962,unl,chang,15.0,,,6.0,9.0,5.0
963,3k,change,21.0,4.26,1.66,137.0,214.0,217.0
964,unl,changed,13.0,,,52.0,101.0,132.0
965,3k,chant,,6.88,2.76,0.0,0.0,2.0
966,lcnl,chants,,,,,,
967,unl,chao,,,,,,
968,3k,chap,1.0,10.0,2.13,1.0,1.0,1.0
969,unl,chapped,,,,,,
970,lcnl,chaps,,,,,,
971,3k,char,,9.344218,2.45,,,
972,unl,chard,,14.0,3.42,,,
973,3k,charge,9.0,7.5,3.2,21.0,25.0,38.0
974,unl,charged,2.0,,,6.0,5.0,11.0
975,unl,charles,2.0,,,47.0,44.0,61.0
976,3k,charm,,8.09,2.83,0.0,5.0,7.0
977,unl,charmed,,,,0.0,0.0,0.0
978,lcnl,charms,3.0,,,0.0,0.0,1.0
979,lcnl,charred,,10.2,4.35,0.0,0.0,0.0
980,lcnl,chars,,,,,,
981,3k,chart,1.0,7.59,2.92,18.0,21.0,22.0
982,lcnl,charts,,,,0.0,3.0,3.0
983,unl,chas,,,,,,
984,3k,chase,24.0,5.53,2.12,21.0,17.0,15.0
985,unl,chased,4.0,,,25.0,21.0,16.0
986,lcnl,chaste,,13.11,4.04,,,
987,3k,chat,1.0,7.33,2.43,1.0,2.0,2.0
988,lcnl,chats,1.0,,,,,
989,3k,chaw,,12.11,5.71,,,
990,unl,che,,,,,,
991,3k,cheap,2.0,7.11,2.08,1.0,5.0,7.0
992,3k,cheat,1.0,5.11,1.75,1.0,1.0,3.0
993,lcnl,cheats,,,,,,
994,3k,check,5.0,5.53,1.68,49.0,63.0,59.0
995,lcnl,checked,7.0,,,31.0,29.0,23.0
996,lcnl,checks,1.0,,,5.0,4.0,4.0
997,3k,cheek,3.0,5.06,2.1,7.0,14.0,14.0
998,lcnl,cheeks,5.0,,,0.0,16.0,21.0
999,lcnl,cheep,3.0,6.64,4.14,,,
1000,unl,cheeped,,,,,,
1001,lcnl,cheeps,,,,,,
1002,3k,cheer,9.0,5.0,1.67,8.0,10.0,12.0
1003,unl,cheered,9.0,,,3.0,11.0,11.0
1004,lcnl,cheers,4.0,8.587917,3.83,3.0,3.0,4.0
1005,3k,cheese,37.0,4.33,1.75,32.0,31.0,32.0
1006,3k,chef,1.0,8.3,4.6,0.0,0.0,2.0
1007,lcnl,chefs,,,,,,
1008,unl,chen,,,,,,
1009,unl,cheque,,,,,,
1010,unl,cheques,,,,,,
1011,unl,cher,,,,,,
1012,unl,chert,,13.5,2.12,,,
1013,3k,chess,2.0,5.37,2.03,0.0,1.0,2.0
1014,3k,chest,9.0,5.05,2.09,17.0,47.0,52.0
1015,lcnl,chests,1.0,,,0.0,0.0,1.0
1016,unl,cheung,,,,,,
1017,3k,chew,15.0,4.05,1.51,7.0,11.0,12.0
1018,lcnl,chewed,9.0,,,5.0,11.0,13.0
1019,lcnl,chews,,,,,,
1020,unl,chi,,,,0.0,1.0,3.0
1021,3k,chic,,9.53,3.41,,,
1022,3k,chick,8.0,5.53,2.09,55.0,23.0,4.0
1023,lcnl,chicks,11.0,,,38.0,5.0,3.0
1024,3k,chide,,12.33,2.99,,,
1025,3k,chief,6.0,7.53,2.86,17.0,55.0,64.0
1026,lcnl,chiefs,,,,0.0,0.0,3.0
1027,3k,child,59.0,5.14536,1.7,70.0,118.0,144.0
1028,unl,childe,,,,,,
1029,3k,chill,,6.4,2.39,5.0,1.0,3.0
1030,unl,chilled,1.0,,,10.0,1.0,2.0
1031,lcnl,chills,4.0,,,1.0,0.0,0.0
1032,3k,chime,,7.83,2.57,,,
1033,unl,chimed,,,,,,
1034,lcnl,chimes,,,,,,
1035,lcnl,chimp,,7.17,3.28,0.0,0.0,0.0
1036,lcnl,chimps,1.0,,,0.0,0.0,0.0
1037,3k,chin,16.0,4.22,4.1,26.0,24.0,28.0
1038,unl,chinch,,,,,,
1039,unl,chine,,10.33,3.5,,,
1040,unl,ching,,,,0.0,0.0,4.0
1041,lcnl,chink,,10.47,3.83,,,
1042,lcnl,chinked,,,,,,
1043,lcnl,chinks,,,,,,
1044,unl,chinn,,,,,,
1045,unl,chinned,,,,,,
1046,lcnl,chins,,,,,,
1047,unl,chintz,,12.54,2.88,,,
1048,3k,chip,3.0,5.89,2.35,57.0,12.0,17.0
1049,unl,chipped,1.0,,,0.0,0.0,3.0
1050,lcnl,chips,3.0,,,46.0,10.0,8.0
1051,lcnl,chirp,2.0,4.63,1.71,,,
1052,lcnl,chirped,10.0,,,,,
1053,lcnl,chirps,,,,,,
1054,unl,chit,,11.45,3.86,,,
1055,3k,chive,,11.070651999999999,5.01,,,
1056,lcnl,chives,,,,,,
1057,unl,chock,,10.69,4.37,,,
1058,lcnl,chocks,,,,,,
1059,3k,choice,6.0,5.17,1.79,7.0,17.0,25.0
1060,3k,choir,,6.53,2.55,1.0,1.0,2.0
1061,lcnl,choirs,,,,,,
1062,3k,choke,1.0,6.11,2.23,1.0,4.0,3.0
1063,lcnl,choked,1.0,,,1.0,5.0,7.0
1064,lcnl,chokes,,,,,,
1065,3k,chomp,5.0,6.11,2.21,,,
1066,unl,chomped,,,,,,
1067,lcnl,chomps,,,,,,
1068,unl,choo,22.0,,,,,
1069,3k,choose,22.0,4.74,1.79,12.0,51.0,60.0
1070,3k,chop,1.0,6.74,2.38,23.0,11.0,11.0
1071,lcnl,chopped,3.0,,,2.0,4.0,6.0
1072,lcnl,chops,2.0,,,9.0,4.0,3.0
1073,3k,chord,,9.71,4.84,,,
1074,lcnl,chords,,,,,,
1075,3k,chore,1.0,5.79,1.51,0.0,0.0,0.0
1076,lcnl,chores,3.0,,,10.0,9.0,17.0
1077,3k,chose,7.0,,,7.0,13.0,14.0
1078,3k,chow,,7.89,2.05,,,
1079,lcnl,chows,,,,,,
1080,unl,chris,,,,75.0,18.0,21.0
1081,3k,christ,,,,0.0,1.0,4.0
1082,lcnl,christs,,,,,,
1083,3k,chrome,,8.32,3.28,,,
1084,lcnl,chromes,,,,,,
1085,unl,chu,,,,,,
1086,lcnl,chub,,10.6,4.85,,,
1087,3k,chuck,,6.72,2.42,25.0,18.0,13.0
1088,unl,chucked,,,,,,
1089,lcnl,chucks,,,,,,
1090,lcnl,chug,7.0,9.37,3.7,,,
1091,lcnl,chugged,,,,,,
1092,lcnl,chugs,1.0,,,,,
1093,3k,chum,1.0,9.24,2.51,6.0,2.0,1.0
1094,unl,chummed,,,,,,
1095,3k,chump,,10.95,4.42,,,
1096,lcnl,chumps,,,,,,
1097,lcnl,chums,,,,,,
1098,3k,chunk,,8.53,3.63,2.0,2.0,2.0
1099,lcnl,chunks,1.0,,,2.0,1.0,3.0
1100,3k,church,7.0,5.15,1.76,25.0,40.0,59.0
1101,unl,churl,,14.07,2.92,,,
1102,unl,churls,,,,,,
1103,3k,churn,3.0,9.0,4.02,3.0,3.0,1.0
1104,lcnl,churned,,,,2.0,0.0,1.0
1105,lcnl,churns,,,,,,
1106,3k,chute,3.0,7.68,2.43,1.0,4.0,4.0
1107,lcnl,chutes,,,,,,
1108,3k,cinch,,10.72,4.17,,,
1109,3k,cite,,13.29,3.46,0.0,0.0,0.0
1110,lcnl,cited,,,,0.0,0.0,0.0
1111,lcnl,cites,,,,,,
1112,unl,clack,27.0,9.38,3.54,,,
1113,unl,clacked,,,,,,
1114,3k,clad,,10.17,3.15,0.0,0.0,0.0
1115,3k,claim,,9.05,3.29,1.0,5.0,8.0
1116,unl,claimed,1.0,,,1.0,2.0,5.0
1117,lcnl,claims,1.0,,,1.0,2.0,2.0
1118,unl,clair,,,,,,
1119,unl,claire,1.0,,,,,
1120,3k,clam,2.0,7.37,2.22,0.0,7.0,9.0
1121,unl,clammed,,,,,,
1122,3k,clamp,,10.89,4.43,,,
1123,lcnl,clamped,,,,0.0,1.0,2.0
1124,lcnl,clamps,,,,,,
1125,lcnl,clams,1.0,,,0.0,2.0,2.0
1126,3k,clan,,11.05,2.17,0.0,0.0,1.0
1127,3k,clang,19.0,9.53,3.74,12.0,5.0,4.0
1128,unl,clanged,1.0,,,,,
1129,lcnl,clangs,,,,,,
1130,lcnl,clank,3.0,6.95,2.74,,,
1131,lcnl,clanked,,,,,,
1132,lcnl,clanks,,,,,,
1133,lcnl,clans,,,,0.0,0.0,0.0
1134,3k,clap,14.0,3.4,1.73,26.0,5.0,8.0
1135,lcnl,clapped,3.0,,,16.0,27.0,15.0
1136,lcnl,claps,1.0,,,,,
1137,unl,clare,,,,1.0,1.0,3.0
1138,unl,clark,3.0,,,5.0,7.0,11.0
1139,unl,clarke,,,,,,
1140,3k,clash,,8.95,2.61,0.0,0.0,0.0
1141,unl,clashed,,,,,,
1142,lcnl,clasp,,8.63,2.81,,,
1143,lcnl,clasped,1.0,,,2.0,2.0,3.0
1144,lcnl,clasps,,,,,,
1145,3k,class,16.0,4.95,1.36,182.0,181.0,177.0
1146,unl,classed,,,,0.0,0.0,0.0
1147,unl,claude,,,,56.0,20.0,8.0
1148,unl,claus,2.0,,,0.0,3.0,2.0
1149,3k,clause,,12.16,3.52,0.0,0.0,0.0
1150,3k,claw,2.0,4.7,2.2,6.0,4.0,2.0
1151,unl,clawed,1.0,,,0.0,0.0,2.0
1152,lcnl,claws,12.0,,,15.0,17.0,17.0
1153,3k,clay,16.0,5.32,2.06,59.0,60.0,42.0
1154,lcnl,clays,,,,,,
1155,3k,clean,41.0,3.89,1.49,258.0,163.0,134.0
1156,lcnl,cleaned,3.0,,,55.0,38.0,23.0
1157,lcnl,cleans,,,,5.0,3.0,0.0
1158,lcnl,cleanse,,8.11,3.16,,,
1159,lcnl,cleansed,,,,0.0,0.0,0.0
1160,3k,clear,25.0,5.8,1.79,15.0,95.0,132.0
1161,unl,cleared,7.0,,,6.0,23.0,29.0
1162,unl,clears,2.0,,,0.0,0.0,0.0
1163,3k,cleat,,9.0,2.69,,,
1164,lcnl,cleats,,,,,,
1165,lcnl,cleave,,13.31,3.59,,,
1166,unl,cleaved,,,,,,
1167,lcnl,cleaves,,,,,,
1168,lcnl,clef,,12.56,3.55,,,
1169,3k,cleft,,11.83,2.64,0.0,0.0,0.0
1170,lcnl,clefts,,,,,,
1171,unl,clem,,,,,,
1172,3k,clench,,9.89,3.7,,,
1173,lcnl,clenched,,,,1.0,3.0,5.0
1174,3k,clerk,5.0,6.74,2.6,13.0,11.0,10.0
1175,lcnl,clerks,,,,0.0,0.0,0.0
1176,unl,cleve,,,,,,
1177,unl,clews,,,,,,
1178,3k,click,17.0,6.94,2.6,39.0,7.0,11.0
1179,lcnl,clicked,,,,0.0,1.0,3.0
